MESE,ANNO,REGIONE,COD ISTAT REGIONE,STATO ESTERO,CODICE ISO STATO,TIPO SOGGETTO,RETTIFICHE,CAMBI DI RESIDENZA,AUTOCERTIFICAZIONI,VISURE,CERTIFICATI,TOTALE
5,2022,TOSCANA,09,REPUBBLICA CECA,CZE,AIRE,0,0,0,0,2,2
5,2022,TOSCANA,09,REPUBBLICA DOMINICANA,DOM,AIRE,0,0,0,6,0,6
5,2022,TOSCANA,09,REPUBBLICA POPOLARE CINESE,CHN,AIRE,0,0,0,1,1,2
5,2022,TOSCANA,09,SPAGNA,ESP,AIRE,2,1,4,29,19,55
5,2022,TOSCANA,09,SRI LANKA,LKA,AIRE,0,0,0,1,0,1
5,2022,TOSCANA,09,STATI UNITI D'AMERICA,USA,AIRE,0,2,0,3,4,9
5,2022,TOSCANA,09,SVEZIA,SWE,AIRE,0,0,0,1,0,1
5,2022,TOSCANA,09,SVIZZERA,CHE,AIRE,1,0,3,11,4,19
5,2022,TOSCANA,09,THAILANDIA,THA,AIRE,0,0,0,0,2,2
5,2022,TOSCANA,09,TUNISIA,TUN,AIRE,2,0,1,9,1,13
5,2022,TOSCANA,09,TURCHIA,TUR,AIRE,0,0,2,3,4,9
5,2022,TOSCANA,09,UNGHERIA,HUN,AIRE,0,0,0,0,5,5
5,2022,TOSCANA,09,,,Residenti,433,2540,2849,12390,18627,36839
5,2022,TRENTINO ALTO ADIGE,04,ARGENTINA,ARG,AIRE,0,0,0,1,1,2
5,2022,TRENTINO ALTO ADIGE,04,AUSTRIA,AUT,AIRE,0,2,1,6,6,15
5,2022,TRENTINO ALTO ADIGE,04,BELGIO,BEL,AIRE,0,1,0,0,0,1
5,2022,TRENTINO ALTO ADIGE,04,BRASILE,BRA,AIRE,1,0,2,11,1,15
5,2022,TRENTINO ALTO ADIGE,04,CROAZIA,HRV,AIRE,0,0,0,0,4,4
5,2022,TRENTINO ALTO ADIGE,04,FRANCIA,FRA,AIRE,0,0,0,3,3,6
5,2022,TRENTINO ALTO ADIGE,04,GERMANIA,DEU,AIRE,0,1,0,4,6,11
5,2022,TRENTINO ALTO ADIGE,04,IRLANDA,IRL,AIRE,0,0,0,1,1,2
5,2022,TRENTINO ALTO ADIGE,04,MALDIVE,MDV,AIRE,0,0,0,0,1,1
5,2022,TRENTINO ALTO ADIGE,04,MALTA,MLT,AIRE,0,2,3,3,1,9
5,2022,TRENTINO ALTO ADIGE,04,MOZAMBICO,MOZ,AIRE,1,0,0,2,0,3
5,2022,TRENTINO ALTO ADIGE,04,PAESI BASSI,NLD,AIRE,0,0,0,2,2,4
5,2022,TRENTINO ALTO ADIGE,04,POLONIA,POL,AIRE,0,0,0,1,1,2
5,2022,TRENTINO ALTO ADIGE,04,PORTOGALLO,PRT,AIRE,0,0,0,0,2,2
5,2022,TRENTINO ALTO ADIGE,04,REGNO UNITO,GBR,AIRE,0,1,0,5,9,15
5,2022,TRENTINO ALTO ADIGE,04,SPAGNA,ESP,AIRE,0,0,1,1,3,5
5,2022,TRENTINO ALTO ADIGE,04,STATI UNITI D'AMERICA,USA,AIRE,0,1,2,37,2,42
5,2022,TRENTINO ALTO ADIGE,04,SVIZZERA,CHE,AIRE,0,0,0,2,2,4
5,2022,TRENTINO ALTO ADIGE,04,,,Residenti,114,418,779,2849,3865,8025
5,2022,UMBRIA,10,AUSTRALIA,AUS,AIRE,0,0,0,0,4,4
5,2022,UMBRIA,10,BOLIVIA,BOL,AIRE,0,0,0,2,1,3
5,2022,UMBRIA,10,EMIRATI ARABI UNITI,ARE,AIRE,0,0,0,0,1,1
5,2022,UMBRIA,10,FINLANDIA,FIN,AIRE,0,0,1,3,0,4
5,2022,UMBRIA,10,FRANCIA,FRA,AIRE,0,0,1,9,9,19
5,2022,UMBRIA,10,GERMANIA,DEU,AIRE,0,0,0,3,3,6
5,2022,UMBRIA,10,GRECIA,GRC,AIRE,0,0,0,1,0,1
5,2022,UMBRIA,10,IRLANDA,IRL,AIRE,0,1,0,2,0,3
5,2022,UMBRIA,10,NORVEGIA,NOR,AIRE,0,0,2,2,1,5
5,2022,UMBRIA,10,PAESI BASSI,NLD,AIRE,0,0,0,1,0,1
5,2022,UMBRIA,10,REGNO UNITO,GBR,AIRE,0,0,1,1,1,3
5,2022,UMBRIA,10,SPAGNA,ESP,AIRE,1,0,4,10,11,26
5,2022,UMBRIA,10,STATI UNITI D'AMERICA,USA,AIRE,0,0,0,6,5,11
5,2022,UMBRIA,10,SVIZZERA,CHE,AIRE,0,0,0,3,2,5
5,2022,UMBRIA,10,THAILANDIA,THA,AIRE,0,0,0,1,1,2
5,2022,UMBRIA,10,,,Residenti,151,884,717,3165,4892,9809
5,2022,VALLE D'AOSTA,02,GERMANIA,DEU,AIRE,0,0,2,4,0,6
5,2022,VALLE D'AOSTA,02,LUSSEMBURGO,LUX,AIRE,0,0,0,0,2,2
5,2022,VALLE D'AOSTA,02,PAESI BASSI,NLD,AIRE,0,0,0,0,1,1
5,2022,VALLE D'AOSTA,02,STATI UNITI D'AMERICA,USA,AIRE,1,1,0,0,0,2
5,2022,VALLE D'AOSTA,02,SVIZZERA,CHE,AIRE,0,0,0,1,0,1
5,2022,VALLE D'AOSTA,02,,,Residenti,8,60,88,314,585,1055
5,2022,VENETO,05,AFGHANISTAN,AFG,AIRE,0,0,0,0,1,1
5,2022,VENETO,05,ALBANIA,ALB,AIRE,0,0,0,2,0,2
5,2022,VENETO,05,AUSTRALIA,AUS,AIRE,1,10,1,5,2,19
5,2022,VENETO,05,AUSTRIA,AUT,AIRE,1,1,0,9,18,29
5,2022,VENETO,05,BELGIO,BEL,AIRE,0,0,0,3,2,5
5,2022,VENETO,05,BRASILE,BRA,AIRE,4,3,5,61,16,89
5,2022,VENETO,05,CAMERUN,CMR,AIRE,2,1,0,2,3,8
5,2022,VENETO,05,CANADA,CAN,AIRE,0,0,2,5,1,8
5,2022,VENETO,05,CIPRO,CYP,AIRE,0,0,1,2,0,3
5,2022,VENETO,05,CROAZIA,HRV,AIRE,1,0,0,6,3,10
5,2022,VENETO,05,DANIMARCA,DNK,AIRE,0,0,0,6,0,6
5,2022,VENETO,05,EMIRATI ARABI UNITI,ARE,AIRE,0,0,1,1,6,8
5,2022,VENETO,05,ESTONIA,EST,AIRE,0,0,0,2,1,3
5,2022,VENETO,05,FEDERAZIONE RUSSA,RUS,AIRE,0,0,2,4,2,8
5,2022,VENETO,05,FINLANDIA,FIN,AIRE,0,1,0,0,0,1
5,2022,VENETO,05,FRANCIA,FRA,AIRE,0,0,8,22,10,40
5,2022,VENETO,05,GERMANIA,DEU,AIRE,3,2,4,12,10,31
5,2022,VENETO,05,GIAPPONE,JPN,AIRE,0,0,0,3,2,5
5,2022,VENETO,05,GRECIA,GRC,AIRE,0,0,1,2,2,5
5,2022,VENETO,05,IRLANDA,IRL,AIRE,0,1,1,1,3,6
5,2022,VENETO,05,ISRAELE,ISR,AIRE,0,0,0,0,1,1
5,2022,VENETO,05,KENYA,KEN,AIRE,0,0,0,2,0,2
5,2022,VENETO,05,LIBANO,LBN,AIRE,0,0,0,1,0,1
5,2022,VENETO,05,LUSSEMBURGO,LUX,AIRE,0,0,1,6,1,8
5,2022,VENETO,05,MALAYSIA,MYS,AIRE,0,1,0,1,0,2
5,2022,VENETO,05,MALTA,MLT,AIRE,1,0,1,4,1,7
5,2022,VENETO,05,MOZAMBICO,MOZ,AIRE,0,0,1,3,0,4
5,2022,VENETO,05,NORVEGIA,NOR,AIRE,0,0,0,1,1,2
5,2022,VENETO,05,PAESI BASSI,NLD,AIRE,1,1,0,3,4,9
5,2022,VENETO,05,PARAGUAY,PRY,AIRE,0,0,0,0,2,2
5,2022,VENETO,05,POLONIA,POL,AIRE,2,0,0,0,4,6
5,2022,VENETO,05,PORTOGALLO,PRT,AIRE,0,0,2,5,12,19
5,2022,VENETO,05,REGNO UNITO,GBR,AIRE,1,5,3,44,41,94
5,2022,VENETO,05,REPUBBLICA CECA,CZE,AIRE,0,0,0,0,2,2
5,2022,VENETO,05,REPUBBLICA DI COREA,KOR,AIRE,3,2,3,3,4,15
5,2022,VENETO,05,REPUBBLICA POPOLARE CINESE,CHN,AIRE,1,0,3,9,3,16
5,2022,VENETO,05,ROMANIA,ROU,AIRE,0,0,1,3,1,5
5,2022,VENETO,05,SAN MARINO,SMR,AIRE,0,0,0,0,1,1
5,2022,VENETO,05,SERBIA,SRB,AIRE,0,0,0,3,0,3
5,2022,VENETO,05,SINGAPORE,SGP,AIRE,0,0,0,4,1,5
5,2022,VENETO,05,SLOVACCHIA,SVK,AIRE,0,0,0,1,0,1
5,2022,VENETO,05,SPAGNA,ESP,AIRE,2,4,8,41,29,84
5,2022,VENETO,05,STATI UNITI D'AMERICA,USA,AIRE,0,1,3,19,40,63
5,2022,VENETO,05,SVEZIA,SWE,AIRE,0,0,0,0,1,1
5,2022,VENETO,05,SVIZZERA,CHE,AIRE,0,0,2,12,11,25
5,2022,VENETO,05,THAILANDIA,THA,AIRE,0,0,0,1,0,1
5,2022,VENETO,05,TUNISIA,TUN,AIRE,0,0,0,0,1,1
5,2022,VENETO,05,UCRAINA,UKR,AIRE,0,0,0,0,1,1
5,2022,VENETO,05,UGANDA,UGA,AIRE,0,1,2,2,1,6
5,2022,VENETO,05,UNGHERIA,HUN,AIRE,0,0,0,3,4,7
5,2022,VENETO,05,VENEZUELA,VEN,AIRE,0,0,1,4,0,5
5,2022,VENETO,05,,,Residenti,518,3697,4714,17173,28212,54314
6,2022,ABRUZZO,13,ALGERIA,DZA,AIRE,0,0,0,0,1,1
6,2022,ABRUZZO,13,ARGENTINA,ARG,AIRE,0,0,1,4,1,6
6,2022,ABRUZZO,13,AUSTRIA,AUT,AIRE,0,2,0,1,3,6
6,2022,ABRUZZO,13,BELGIO,BEL,AIRE,0,0,0,8,7,15
6,2022,ABRUZZO,13,CANADA,CAN,AIRE,0,0,1,7,0,8
6,2022,ABRUZZO,13,FRANCIA,FRA,AIRE,0,0,0,1,1,2
6,2022,ABRUZZO,13,GERMANIA,DEU,AIRE,0,0,0,1,3,4
6,2022,ABRUZZO,13,IRLANDA,IRL,AIRE,0,0,1,1,1,3
6,2022,ABRUZZO,13,PAESI BASSI,NLD,AIRE,1,0,3,11,4,19
6,2022,ABRUZZO,13,PANAMA,PAN,AIRE,0,0,0,1,2,3
6,2022,ABRUZZO,13,POLONIA,POL,AIRE,0,0,0,1,0,1
6,2022,ABRUZZO,13,PORTOGALLO,PRT,AIRE,0,0,0,9,0,9
6,2022,ABRUZZO,13,REGNO UNITO,GBR,AIRE,2,1,1,17,17,38
6,2022,ABRUZZO,13,REPUBBLICA DOMINICANA,DOM,AIRE,0,0,0,1,0,1
6,2022,ABRUZZO,13,SPAGNA,ESP,AIRE,0,0,6,6,1,13
6,2022,ABRUZZO,13,STATI UNITI D'AMERICA,USA,AIRE,0,0,2,4,2,8
6,2022,ABRUZZO,13,SVIZZERA,CHE,AIRE,0,0,0,3,2,5
6,2022,ABRUZZO,13,,,Residenti,142,895,742,3363,4470,9612
6,2022,BASILICATA,17,ARGENTINA,ARG,AIRE,0,0,0,1,0,1
6,2022,BASILICATA,17,BRASILE,BRA,AIRE,0,0,0,1,1,2
6,2022,BASILICATA,17,FRANCIA,FRA,AIRE,0,0,0,1,2,3
6,2022,BASILICATA,17,GERMANIA,DEU,AIRE,0,1,0,1,1,3
6,2022,BASILICATA,17,MADAGASCAR,MDG,AIRE,0,0,0,0,1,1
6,2022,BASILICATA,17,NORVEGIA,NOR,AIRE,0,0,0,0,3,3
6,2022,BASILICATA,17,PERU',PER,AIRE,0,0,1,4,1,6
6,2022,BASILICATA,17,POLONIA,POL,AIRE,1,1,1,7,0,10
6,2022,BASILICATA,17,REGNO UNITO,GBR,AIRE,0,0,0,1,0,1
6,2022,BASILICATA,17,SPAGNA,ESP,AIRE,1,0,0,2,4,7
6,2022,BASILICATA,17,SVIZZERA,CHE,AIRE,0,0,1,1,0,2
6,2022,BASILICATA,17,,,Residenti,50,331,351,1422,2073,4227
6,2022,CALABRIA,18,ARGENTINA,ARG,AIRE,0,0,2,14,6,22
6,2022,CALABRIA,18,AUSTRALIA,AUS,AIRE,0,0,0,0,2,2
6,2022,CALABRIA,18,BELGIO,BEL,AIRE,0,0,0,3,0,3
6,2022,CALABRIA,18,BRASILE,BRA,AIRE,1,0,2,4,5,12
6,2022,CALABRIA,18,FRANCIA,FRA,AIRE,0,0,0,5,0,5
6,2022,CALABRIA,18,GERMANIA,DEU,AIRE,0,0,3,12,10,25
6,2022,CALABRIA,18,IRLANDA,IRL,AIRE,1,0,0,4,0,5
6,2022,CALABRIA,18,MACEDONIA DEL NORD,MKD,AIRE,0,0,1,1,0,2
6,2022,CALABRIA,18,PAESI BASSI,NLD,AIRE,0,1,0,1,0,2
6,2022,CALABRIA,18,PORTOGALLO,PRT,AIRE,0,0,0,2,0,2
6,2022,CALABRIA,18,REGNO UNITO,GBR,AIRE,1,0,0,8,1,10
6,2022,CALABRIA,18,REPUBBLICA DI COREA,KOR,AIRE,0,0,1,1,0,2
6,2022,CALABRIA,18,SPAGNA,ESP,AIRE,1,1,0,11,1,14
6,2022,CALABRIA,18,STATI UNITI D'AMERICA,USA,AIRE,0,0,0,3,0,3
6,2022,CALABRIA,18,SVEZIA,SWE,AIRE,1,0,1,2,1,5
6,2022,CALABRIA,18,SVIZZERA,CHE,AIRE,2,4,2,22,6,36
6,2022,CALABRIA,18,TUNISIA,TUN,AIRE,0,0,0,1,1,2
6,2022,CALABRIA,18,URUGUAY,URY,AIRE,0,0,0,1,1,2
6,2022,CALABRIA,18,,,Residenti,296,1046,1252,5788,8101,16483
6,2022,CAMPANIA,15,ARABIA SAUDITA,SAU,AIRE,1,0,2,4,3,10
6,2022,CAMPANIA,15,ARGENTINA,ARG,AIRE,3,0,2,24,7,36
6,2022,CAMPANIA,15,AUSTRALIA,AUS,AIRE,0,0,0,1,2,3
6,2022,CAMPANIA,15,AUSTRIA,AUT,AIRE,0,0,1,3,1,5
6,2022,CAMPANIA,15,BAHREIN,BHR,AIRE,0,0,0,2,2,4
6,2022,CAMPANIA,15,BELGIO,BEL,AIRE,0,1,3,4,5,13
6,2022,CAMPANIA,15,BRASILE,BRA,AIRE,0,0,2,7,2,11
6,2022,CAMPANIA,15,BULGARIA,BGR,AIRE,2,0,1,2,1,6
6,2022,CAMPANIA,15,CANADA,CAN,AIRE,0,0,0,1,0,1
6,2022,CAMPANIA,15,FILIPPINE,PHL,AIRE,0,0,0,2,0,2
6,2022,CAMPANIA,15,FRANCIA,FRA,AIRE,10,4,9,39,42,104
6,2022,CAMPANIA,15,GERMANIA,DEU,AIRE,6,7,3,29,6,51
6,2022,CAMPANIA,15,GRECIA,GRC,AIRE,1,1,0,1,0,3
6,2022,CAMPANIA,15,IRLANDA,IRL,AIRE,1,1,1,15,12,30
6,2022,CAMPANIA,15,LUSSEMBURGO,LUX,AIRE,3,0,1,11,13,28
6,2022,CAMPANIA,15,MALTA,MLT,AIRE,0,0,0,1,1,2
6,2022,CAMPANIA,15,PAESI BASSI,NLD,AIRE,1,1,1,7,0,10
6,2022,CAMPANIA,15,PORTOGALLO,PRT,AIRE,0,0,3,15,9,27
6,2022,CAMPANIA,15,REGNO UNITO,GBR,AIRE,10,13,5,45,16,89
6,2022,CAMPANIA,15,REPUBBLICA CECA,CZE,AIRE,0,0,2,2,2,6
6,2022,CAMPANIA,15,REPUBBLICA POPOLARE CINESE,CHN,AIRE,0,0,0,3,0,3
6,2022,CAMPANIA,15,ROMANIA,ROU,AIRE,0,1,1,1,3,6
6,2022,CAMPANIA,15,SPAGNA,ESP,AIRE,1,3,3,22,9,38
6,2022,CAMPANIA,15,STATI UNITI D'AMERICA,USA,AIRE,1,2,2,15,11,31
6,2022,CAMPANIA,15,SVEZIA,SWE,AIRE,0,0,5,7,1,13
6,2022,CAMPANIA,15,SVIZZERA,CHE,AIRE,0,0,1,11,14,26
6,2022,CAMPANIA,15,THAILANDIA,THA,AIRE,0,0,0,1,1,2
6,2022,CAMPANIA,15,TUNISIA,TUN,AIRE,3,0,0,9,11,23
6,2022,CAMPANIA,15,URUGUAY,URY,AIRE,0,0,0,4,1,5
6,2022,CAMPANIA,15,VENEZUELA,VEN,AIRE,0,0,0,4,0,4
6,2022,CAMPANIA,15,,,Residenti,852,2834,3467,18284,30323,55760
6,2022,EMILIA ROMAGNA,08,ALBANIA,ALB,AIRE,0,0,1,2,0,3
6,2022,EMILIA ROMAGNA,08,ANGOLA,AGO,AIRE,0,0,0,0,7,7
6,2022,EMILIA ROMAGNA,08,ARGENTINA,ARG,AIRE,1,0,1,2,0,4
6,2022,EMILIA ROMAGNA,08,AUSTRALIA,AUS,AIRE,1,0,0,9,2,12
6,2022,EMILIA ROMAGNA,08,AUSTRIA,AUT,AIRE,0,0,0,0,6,6
6,2022,EMILIA ROMAGNA,08,BELGIO,BEL,AIRE,2,0,2,5,7,16
6,2022,EMILIA ROMAGNA,08,BRASILE,BRA,AIRE,0,0,6,17,5,28
6,2022,EMILIA ROMAGNA,08,BULGARIA,BGR,AIRE,0,1,1,1,1,4
6,2022,EMILIA ROMAGNA,08,CAPO VERDE,CPV,AIRE,0,0,0,1,1,2
6,2022,EMILIA ROMAGNA,08,CILE,CHL,AIRE,2,0,0,5,0,7
6,2022,EMILIA ROMAGNA,08,CIPRO,CYP,AIRE,0,0,0,0,3,3
6,2022,EMILIA ROMAGNA,08,COLOMBIA,COL,AIRE,0,0,0,0,1,1
6,2022,EMILIA ROMAGNA,08,DANIMARCA,DNK,AIRE,0,0,0,1,2,3
6,2022,EMILIA ROMAGNA,08,EMIRATI ARABI UNITI,ARE,AIRE,0,0,0,0,2,2
6,2022,EMILIA ROMAGNA,08,ERITREA,ERI,AIRE,0,0,1,1,0,2
6,2022,EMILIA ROMAGNA,08,FRANCIA,FRA,AIRE,0,1,3,12,23,39
6,2022,EMILIA ROMAGNA,08,GERMANIA,DEU,AIRE,0,2,5,16,12,35
6,2022,EMILIA ROMAGNA,08,GIORDANIA,JOR,AIRE,0,0,1,5,0,6
6,2022,EMILIA ROMAGNA,08,GRECIA,GRC,AIRE,0,0,0,1,1,2
6,2022,EMILIA ROMAGNA,08,GUADALUPA,GLP,AIRE,0,0,0,2,2,4
6,2022,EMILIA ROMAGNA,08,IRLANDA,IRL,AIRE,1,1,1,6,1,10
6,2022,EMILIA ROMAGNA,08,ISLANDA,ISL,AIRE,1,0,0,1,0,2
6,2022,EMILIA ROMAGNA,08,LUSSEMBURGO,LUX,AIRE,1,0,0,5,3,9
6,2022,EMILIA ROMAGNA,08,MALTA,MLT,AIRE,1,0,2,6,1,10
6,2022,EMILIA ROMAGNA,08,MAROCCO,MAR,AIRE,0,0,2,2,0,4
6,2022,EMILIA ROMAGNA,08,NIGERIA,NGA,AIRE,0,0,0,0,1,1
6,2022,EMILIA ROMAGNA,08,PAESI BASSI,NLD,AIRE,0,0,0,3,3,6
6,2022,EMILIA ROMAGNA,08,POLONIA,POL,AIRE,0,1,2,4,1,8
6,2022,EMILIA ROMAGNA,08,PORTOGALLO,PRT,AIRE,0,0,3,3,5,11
6,2022,EMILIA ROMAGNA,08,QATAR,QAT,AIRE,0,0,2,14,3,19
6,2022,EMILIA ROMAGNA,08,REGNO UNITO,GBR,AIRE,0,2,5,24,18,49
6,2022,EMILIA ROMAGNA,08,REPUBBLICA CECA,CZE,AIRE,0,0,1,3,1,5
6,2022,EMILIA ROMAGNA,08,ROMANIA,ROU,AIRE,0,0,0,0,1,1
6,2022,EMILIA ROMAGNA,08,SAN MARINO,SMR,AIRE,1,1,0,9,3,14
6,2022,EMILIA ROMAGNA,08,SINGAPORE,SGP,AIRE,0,0,0,3,0,3
6,2022,EMILIA ROMAGNA,08,SLOVENIA,SVN,AIRE,0,0,0,0,3,3
6,2022,EMILIA ROMAGNA,08,SPAGNA,ESP,AIRE,3,1,10,32,20,66
6,2022,EMILIA ROMAGNA,08,STATI UNITI D'AMERICA,USA,AIRE,0,0,1,2,2,5
6,2022,EMILIA ROMAGNA,08,SVIZZERA,CHE,AIRE,0,1,2,9,7,19
6,2022,EMILIA ROMAGNA,08,THAILANDIA,THA,AIRE,0,1,0,3,0,4
6,2022,EMILIA ROMAGNA,08,TUNISIA,TUN,AIRE,0,0,0,2,9,11
6,2022,EMILIA ROMAGNA,08,UZBEKISTAN,UZB,AIRE,0,1,1,1,2,5
6,2022,EMILIA ROMAGNA,08,VIETNAM,VNM,AIRE,0,0,1,3,0,4
6,2022,EMILIA ROMAGNA,08,,,Residenti,492,3289,4573,16822,30376,55552
6,2022,FRIULI VENEZIA GIULIA,06,AUSTRALIA,AUS,AIRE,0,1,6,8,1,16
6,2022,FRIULI VENEZIA GIULIA,06,BELGIO,BEL,AIRE,0,0,0,0,1,1
6,2022,FRIULI VENEZIA GIULIA,06,BRASILE,BRA,AIRE,0,0,1,6,0,7
6,2022,FRIULI VENEZIA GIULIA,06,CIPRO,CYP,AIRE,0,0,0,1,1,2
6,2022,FRIULI VENEZIA GIULIA,06,CROAZIA,HRV,AIRE,0,0,0,1,0,1
6,2022,FRIULI VENEZIA GIULIA,06,ESTONIA,EST,AIRE,0,2,2,3,0,7
6,2022,FRIULI VENEZIA GIULIA,06,FEDERAZIONE RUSSA,RUS,AIRE,0,0,0,2,0,2
6,2022,FRIULI VENEZIA GIULIA,06,FRANCIA,FRA,AIRE,0,0,2,9,7,18
6,2022,FRIULI VENEZIA GIULIA,06,GERMANIA,DEU,AIRE,1,2,1,9,2,15
6,2022,FRIULI VENEZIA GIULIA,06,IRLANDA,IRL,AIRE,0,0,0,1,0,1
6,2022,FRIULI VENEZIA GIULIA,06,KUWAIT,KWT,AIRE,0,0,1,1,2,4
6,2022,FRIULI VENEZIA GIULIA,06,LIBANO,LBN,AIRE,0,0,1,2,1,4
6,2022,FRIULI VENEZIA GIULIA,06,LUSSEMBURGO,LUX,AIRE,0,0,0,0,1,1
6,2022,FRIULI VENEZIA GIULIA,06,NUOVA ZELANDA,NZL,AIRE,0,0,0,0,3,3
6,2022,FRIULI VENEZIA GIULIA,06,PAESI BASSI,NLD,AIRE,0,0,0,2,1,3
6,2022,FRIULI VENEZIA GIULIA,06,PORTOGALLO,PRT,AIRE,0,0,0,1,1,2
6,2022,FRIULI VENEZIA GIULIA,06,REGNO UNITO,GBR,AIRE,0,2,0,8,3,13
6,2022,FRIULI VENEZIA GIULIA,06,SLOVACCHIA,SVK,AIRE,0,0,0,0,4,4
6,2022,FRIULI VENEZIA GIULIA,06,SLOVENIA,SVN,AIRE,1,5,2,11,1,20
6,2022,FRIULI VENEZIA GIULIA,06,SPAGNA,ESP,AIRE,0,1,1,4,4,10
6,2022,FRIULI VENEZIA GIULIA,06,STATI UNITI D'AMERICA,USA,AIRE,0,0,0,2,3,5
6,2022,FRIULI VENEZIA GIULIA,06,SVEZIA,SWE,AIRE,0,0,0,0,4,4
6,2022,FRIULI VENEZIA GIULIA,06,SVIZZERA,CHE,AIRE,0,0,1,2,7,10
6,2022,FRIULI VENEZIA GIULIA,06,UNGHERIA,HUN,AIRE,0,0,0,1,0,1
6,2022,FRIULI VENEZIA GIULIA,06,,,Residenti,95,706,1005,3621,6090,11517
6,2022,LAZIO,12,ALBANIA,ALB,AIRE,1,1,0,1,0,3
6,2022,LAZIO,12,ARGENTINA,ARG,AIRE,0,0,0,2,2,4
6,2022,LAZIO,12,AUSTRALIA,AUS,AIRE,0,0,2,2,3,7
6,2022,LAZIO,12,AUSTRIA,AUT,AIRE,1,0,1,8,1,11
6,2022,LAZIO,12,BAHREIN,BHR,AIRE,0,0,3,2,0,5
6,2022,LAZIO,12,BELGIO,BEL,AIRE,1,3,3,14,14,35
6,2022,LAZIO,12,BRASILE,BRA,AIRE,1,1,6,21,15,44
6,2022,LAZIO,12,CANADA,CAN,AIRE,0,0,0,0,2,2
6,2022,LAZIO,12,CILE,CHL,AIRE,0,0,0,1,0,1
6,2022,LAZIO,12,CIPRO,CYP,AIRE,1,0,2,7,4,14
6,2022,LAZIO,12,COLOMBIA,COL,AIRE,0,0,1,2,0,3
6,2022,LAZIO,12,CUBA,CUB,AIRE,0,0,0,0,1,1
6,2022,LAZIO,12,DANIMARCA,DNK,AIRE,1,0,0,11,2,14
6,2022,LAZIO,12,EGITTO,EGY,AIRE,0,0,0,2,2,4
6,2022,LAZIO,12,EMIRATI ARABI UNITI,ARE,AIRE,4,1,4,10,7,26
6,2022,LAZIO,12,ESTONIA,EST,AIRE,0,1,0,1,0,2
6,2022,LAZIO,12,FILIPPINE,PHL,AIRE,1,0,0,2,1,4
6,2022,LAZIO,12,FINLANDIA,FIN,AIRE,0,0,0,2,0,2
6,2022,LAZIO,12,FRANCIA,FRA,AIRE,10,7,10,42,48,117
6,2022,LAZIO,12,GEORGIA,GEO,AIRE,0,1,0,0,0,1
6,2022,LAZIO,12,GERMANIA,DEU,AIRE,2,0,7,18,22,49
6,2022,LAZIO,12,GIAPPONE,JPN,AIRE,0,0,0,0,1,1
6,2022,LAZIO,12,GRECIA,GRC,AIRE,0,0,0,5,3,8
6,2022,LAZIO,12,IRLANDA,IRL,AIRE,0,2,0,2,10,14
6,2022,LAZIO,12,ISRAELE,ISR,AIRE,0,0,0,0,2,2
6,2022,LAZIO,12,LITUANIA,LTU,AIRE,0,0,0,1,1,2
6,2022,LAZIO,12,LUSSEMBURGO,LUX,AIRE,1,1,3,8,3,16
6,2022,LAZIO,12,MALTA,MLT,AIRE,2,2,0,5,6,15
6,2022,LAZIO,12,MAROCCO,MAR,AIRE,0,0,0,3,0,3
6,2022,LAZIO,12,MESSICO,MEX,AIRE,0,0,0,1,3,4
6,2022,LAZIO,12,MOLDOVA,MDA,AIRE,0,0,0,0,1,1
6,2022,LAZIO,12,MYANMAR,MMR,AIRE,0,0,0,1,0,1
6,2022,LAZIO,12,NIGER,NER,AIRE,0,0,0,1,2,3
6,2022,LAZIO,12,NUOVA ZELANDA,NZL,AIRE,2,0,0,1,2,5
6,2022,LAZIO,12,PAESI BASSI,NLD,AIRE,2,1,2,9,8,22
6,2022,LAZIO,12,PERU',PER,AIRE,0,0,0,0,1,1
6,2022,LAZIO,12,POLONIA,POL,AIRE,0,0,1,10,2,13
6,2022,LAZIO,12,PORTOGALLO,PRT,AIRE,12,4,3,24,10,53
6,2022,LAZIO,12,QATAR,QAT,AIRE,0,0,0,1,7,8
6,2022,LAZIO,12,REGNO UNITO,GBR,AIRE,14,24,16,88,40,182
6,2022,LAZIO,12,REPUBBLICA CECA,CZE,AIRE,3,2,0,4,3,12
6,2022,LAZIO,12,REPUBBLICA POPOLARE CINESE,CHN,AIRE,2,0,3,14,3,22
6,2022,LAZIO,12,ROMANIA,ROU,AIRE,0,0,0,12,4,16
6,2022,LAZIO,12,SAN MARINO,SMR,AIRE,1,0,3,6,2,12
6,2022,LAZIO,12,SERBIA,SRB,AIRE,0,0,2,2,0,4
6,2022,LAZIO,12,SINGAPORE,SGP,AIRE,0,0,2,2,2,6
6,2022,LAZIO,12,SLOVACCHIA,SVK,AIRE,0,0,0,2,3,5
6,2022,LAZIO,12,SPAGNA,ESP,AIRE,7,9,8,44,27,95
6,2022,LAZIO,12,STATI UNITI D'AMERICA,USA,AIRE,3,5,2,26,19,55
6,2022,LAZIO,12,SVEZIA,SWE,AIRE,0,0,0,4,5,9
6,2022,LAZIO,12,SVIZZERA,CHE,AIRE,6,4,8,36,32,86
6,2022,LAZIO,12,TUNISIA,TUN,AIRE,6,2,5,36,19,68
6,2022,LAZIO,12,TURCHIA,TUR,AIRE,0,0,0,1,1,2
6,2022,LAZIO,12,UNGHERIA,HUN,AIRE,0,0,1,1,0,2
